gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
ESPORTSTMNT03_2544631,LJL,1,LJL_2022_Season_Spring_Season,Day 3,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,1 - 0,12.3,Twisted Fate,Karma,Zeri,Tryndamere,Renekton,Caitlyn,Poppy,Aphelios,Lee Sin,Jinx,Viktor,LeBlanc,Tahm Kench,Nautilus,Lulu,Jayce,Graves,Leona,Camille,Braum,1,Jungle,Bot,Mid,Support,Top,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT02_2578836,LJL,2,LJL_2022_Season_Spring_Season,Day 2,Sengoku Gaming,DetonatioN FocusMe,0 - 1,12.2,Tryndamere,Corki,Renekton,Caitlyn,Twisted Fate,Xin Zhao,Zeri,Karma,Poppy,Lee Sin,Graves,Varus,Akali,Zoe,LeBlanc,Syndra,Viktor,Ryze,Yuumi,Camille,2,Bot,Jungle,Top,Mid,Support,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT02_2578825,LJL,2,LJL_2022_Season_Spring_Season,Day 2,Crest Gaming Act,Burning Core Toyama,0 - 1,12.2,Corki,Caitlyn,Karma,Zeri,Diana,Xin Zhao,Aphelios,Jinx,Tryndamere,Lee Sin,Vex,Tahm Kench,Lulu,Graves,Yuumi,Jarvan IV,Karthus,Nautilus,Renekton,Darius,2,Bot,Jungle,Mid,Support,Top,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT02_2578803,LJL,1,LJL_2022_Season_Spring_Season,Day 2,AXIZ,V3 Esports,1 - 0,12.2,Graves,Caitlyn,Karma,Poppy,Tryndamere,Xin Zhao,Zeri,Jinx,Jarvan IV,Twisted Fate,Viego,Nautilus,Janna,LeBlanc,Camille,Vex,Galio,Leona,Urgot,Gnar,1,Bot,Mid,Jungle,Support,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02_2558761,LJL,2,LJL_2022_Season_Spring_Season,Day 2,Fukuoka SoftBank HAWKS gaming,Rascal Jester,0 - 1,12.2,Karma,Corki,Zeri,Renekton,Caitlyn,Ryze,Xin Zhao,Jinx,Poppy,Aphelios,Graves,Tryndamere,Twisted Fate,Vex,LeBlanc,Tahm Kench,Veigar,Orianna,Nautilus,Sett,2,Jungle,Bot,Top,Mid,Support,Bot,Jungle,Top,Mid,Support
ESPORTSTMNT02_2558521,LJL,2,LJL_2022_Season_Spring_Season,Day 1,V3 Esports,Burning Core Toyama,0 - 1,12.2,Twisted Fate,Renekton,Tryndamere,Xin Zhao,Lee Sin,Caitlyn,Zeri,Diana,Tahm Kench,Hecarim,Rakan,Jinx,Viktor,Jayce,Syndra,Akali,Sylas,Zoe,Graves,Jax,2,Bot,Jungle,Support,Mid,Top,Jungle,Support,Bot,Mid,Top
ESPORTSTMNT02_2558507,LJL,2,LJL_2022_Season_Spring_Season,Day 1,Fukuoka SoftBank HAWKS gaming,AXIZ,0 - 1,12.2,Janna,Caitlyn,Karma,Twisted Fate,Zeri,Tryndamere,Corki,Xin Zhao,Leona,Aphelios,Jarvan IV,Jinx,Thresh,Orianna,Braum,Bard,Poppy,Akali,Nautilus,Vex,2,Mid,Bot,Jungle,Top,Support,Jungle,Support,Bot,Top,Mid
ESPORTSTMNT02_2558499,LJL,2,LJL_2022_Season_Spring_Season,Day 1,Crest Gaming Act,Sengoku Gaming,0 - 1,12.2,Corki,Caitlyn,Akshan,Zeri,Karma,Renekton,Aphelios,Xin Zhao,Jinx,Jarvan IV,Thresh,Tahm Kench,Janna,LeBlanc,Syndra,Gwen,Akali,Gragas,Vex,Graves,2,Bot,Jungle,Support,Top,Mid,Jungle,Bot,Support,Mid,Top
ESPORTSTMNT02_2578516,LJL,2,LJL_2022_Season_Spring_Season,Day 1,Rascal Jester,DetonatioN FocusMe,0 - 1,12.2,Karma,Twisted Fate,Corki,Caitlyn,Nidalee,Zeri,Xin Zhao,Aphelios,Renekton,Jinx,Gnar,Diana,Syndra,LeBlanc,Zoe,Yasuo,Tryndamere,Vex,Tahm Kench,Yuumi,2,Jungle,Bot,Top,Mid,Support,Bot,Mid,Jungle,Top,Support
ESPORTSTMNT02_2964848,LJL,2,LJL_2022_Season_Summer_Playoffs,Finals,Sengoku Gaming,DetonatioN FocusMe,0 - 3,12.15,Ahri,Sylas,Azir,LeBlanc,Sivir,Yuumi,Zeri,Lucian,Wukong,Lulu,Poppy,Nami,Taliyah,Gwen,Renekton,Aatrox,Viktor,Akali,Ornn,Lillia,2,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02_2964845,LJL,2,LJL_2022_Season_Summer_Playoffs,Finals,Sengoku Gaming,DetonatioN FocusMe,0 - 2,12.15,Ahri,Sylas,Azir,LeBlanc,Sivir,Yuumi,Sejuani,Zeri,Lulu,Lucian,Nami,Wukong,Yone,Gwen,Renekton,Aatrox,Taliyah,Ekko,Vi,Tryndamere,2,Top,Bot,Support,Mid,Jungle,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT02_2964840,LJL,1,LJL_2022_Season_Summer_Playoffs,Finals,DetonatioN FocusMe,Sengoku Gaming,1 - 0,12.15,Sylas,Ahri,LeBlanc,Yuumi,Yone,Azir,Wukong,Sivir,Sejuani,Zeri,Lulu,Karma,Gwen,Renekton,Aatrox,Taliyah,Trundle,Mordekaiser,Viktor,Akali,1,Jungle,Bot,Support,Top,Mid,Bot,Top,Support,Jungle,Mid
ESPORTSTMNT02_2973783,LJL,2,LJL_2022_Season_Summer_Playoffs,Round 3,Fukuoka SoftBank HAWKS gaming,Sengoku Gaming,1 - 3,12.15,Sejuani,Ahri,Wukong,Aatrox,Zeri,Sivir,Poppy,Sylas,Aphelios,Tristana,Rell,Tahm Kench,Azir,Trundle,Ryze,Ornn,Xin Zhao,Taliyah,Gwen,Renekton,2,Jungle,Bot,Support,Mid,Top,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT02_2973776,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 3,Sengoku Gaming,Fukuoka SoftBank HAWKS gaming,2 - 1,12.15,Ahri,Sivir,Aatrox,Zeri,Rell,Sylas,Sejuani,Wukong,Ornn,Aphelios,Tahm Kench,Jinx,Yone,Nautilus,Vi,Leona,Rakan,Trundle,Taliyah,Azir,1,Top,Bot,Support,Jungle,Mid,Jungle,Top,Bot,Support,Mid
ESPORTSTMNT02_2973774,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 3,Fukuoka SoftBank HAWKS gaming,Sengoku Gaming,1 - 1,12.15,Sejuani,Ahri,Sylas,Vi,Zeri,Aatrox,Sivir,Yuumi,Wukong,Poppy,Nautilus,Nilah,Gwen,Yone,Azir,Ornn,Renekton,Gnar,Taliyah,Corki,1,Bot,Jungle,Support,Top,Mid,Support,Jungle,Bot,Top,Mid
ESPORTSTMNT02_2973767,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 3,Sengoku Gaming,Fukuoka SoftBank HAWKS gaming,1 - 0,12.15,Ahri,Sivir,Vi,Zeri,Aatrox,Sejuani,Wukong,Sylas,Aphelios,Lucian,Nami,Nautilus,Taliyah,Poppy,Azir,Trundle,Gwen,Akali,Renekton,Hecarim,1,Jungle,Bot,Support,Mid,Top,Mid,Bot,Support,Top,Jungle
ESPORTSTMNT02_2963591,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 2,Fukuoka SoftBank HAWKS gaming,Rascal Jester,3 - 1,12.15,Ahri,LeBlanc,Lulu,Sylas,Zeri,Sivir,Azir,Sejuani,Aphelios,Jinx,Nautilus,Tahm Kench,Trundle,Viktor,Wukong,Camille,Aatrox,Ornn,Vi,Yone,1,Mid,Bot,Support,Top,Jungle,Jungle,Bot,Support,Top,Mid
ESPORTSTMNT02_2963585,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 2,Fukuoka SoftBank HAWKS gaming,Rascal Jester,2 - 1,12.15,Ahri,Wukong,Lulu,LeBlanc,Zeri,Sivir,Sylas,Aphelios,Poppy,Sejuani,Jinx,Veigar,Rell,Renata Glasc,Gwen,Tahm Kench,Renekton,Nautilus,Vi,Braum,1,Mid,Top,Bot,Support,Jungle,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT02_2963581,LJL,2,LJL_2022_Season_Summer_Playoffs,Round 2,Fukuoka SoftBank HAWKS gaming,Rascal Jester,1 - 1,12.15,Ahri,Wukong,Viktor,LeBlanc,Yuumi,Sylas,Sivir,Azir,Lulu,Nautilus,Sejuani,Zeri,Yone,Trundle,Vi,Poppy,Aatrox,Camille,Akali,Gragas,2,Bot,Support,Jungle,Top,Mid,Mid,Support,Bot,Top,Jungle
ESPORTSTMNT02_2963577,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 2,Fukuoka SoftBank HAWKS gaming,Rascal Jester,1 - 0,12.15,Lulu,Wukong,Ahri,LeBlanc,Yuumi,Sylas,Sivir,Zeri,Trundle,Azir,Nautilus,Alistar,Vi,Viktor,Gwen,Sejuani,Veigar,Aatrox,Poppy,Gnar,1,Bot,Mid,Support,Top,Jungle,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02_2963001,LJL,2,LJL_2022_Season_Summer_Playoffs,Round 2,Sengoku Gaming,DetonatioN FocusMe,1 - 3,12.15,Ahri,LeBlanc,Aatrox,Sylas,Renata Glasc,Yuumi,Lulu,Azir,Wukong,Zeri,Sejuani,Sivir,Yone,Karma,Akali,Nautilus,Rakan,Ornn,Swain,Gwen,2,Support,Bot,Jungle,Top,Mid,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT02_2962997,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 2,DetonatioN FocusMe,Sengoku Gaming,2 - 1,12.15,LeBlanc,Ahri,Sylas,Yuumi,Yone,Kalista,Wukong,Sivir,Azir,Zeri,Lulu,Karma,Aatrox,Poppy,Mordekaiser,Ornn,Renekton,Sejuani,Zoe,Vi,1,Jungle,Bot,Support,Top,Mid,Bot,Mid,Support,Top,Jungle
ESPORTSTMNT02_2962995,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 2,Sengoku Gaming,DetonatioN FocusMe,1 - 1,12.15,Ahri,LeBlanc,Aatrox,Wukong,Renata Glasc,Sylas,Yuumi,Sivir,Vi,Zeri,Azir,Nautilus,Morgana,Camille,Trundle,Mordekaiser,Ornn,Sion,Sejuani,Taliyah,1,Support,Bot,Mid,Top,Jungle,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT02_2962990,LJL,2,LJL_2022_Season_Summer_Playoffs,Round 2,Sengoku Gaming,DetonatioN FocusMe,0 - 1,12.15,Ahri,LeBlanc,Aatrox,Wukong,Renata Glasc,Sylas,Yuumi,Sivir,Vi,Zeri,Azir,Nautilus,Morgana,Camille,Trundle,Mordekaiser,Ornn,Sejuani,Renekton,Taliyah,2,Support,Bot,Mid,Jungle,Top,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT02_2972549,LJL,2,LJL_2022_Season_Summer_Playoffs,Round 1,Crest Gaming Act,Rascal Jester,2 - 3,12.15,Vi,Wukong,Ahri,Renekton,Lucian,Olaf,Zeri,Sivir,Sejuani,Azir,Yuumi,Nautilus,Trundle,Yone,Hecarim,Poppy,Sylas,Xin Zhao,Gragas,Camille,2,Bot,Mid,Support,Jungle,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02_2972535,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 1,Rascal Jester,Crest Gaming Act,2 - 2,12.15,Olaf,Vi,Wukong,Ahri,Renekton,Zeri,Sivir,Azir,Trundle,Veigar,Gragas,Alistar,Tahm Kench,Draven,Poppy,Kalista,Nilah,Morgana,Gnar,Gwen,1,Bot,Mid,Jungle,Support,Top,Mid,Jungle,Support,Bot,Top
ESPORTSTMNT02_2972527,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 1,Crest Gaming Act,Rascal Jester,2 - 1,12.15,Vi,Wukong,Ahri,Sivir,Lucian,Zeri,Renekton,Aphelios,Trundle,Jinx,Tahm Kench,Ornn,Jarvan IV,Rakan,LeBlanc,Renata Glasc,Lulu,Azir,Elise,Viktor,1,Top,Bot,Support,Mid,Jungle,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT02_2972520,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 1,Rascal Jester,Crest Gaming Act,1 - 1,12.15,LeBlanc,Renekton,Wukong,Vi,Olaf,Ahri,Zeri,Azir,Aphelios,Viktor,Trundle,Viego,Yuumi,Gwen,Ornn,Lillia,Sejuani,Gragas,Lulu,Nautilus,1,Bot,Mid,Jungle,Top,Support,Mid,Bot,Jungle,Top,Support
ESPORTSTMNT02_2972516,LJL,2,LJL_2022_Season_Summer_Playoffs,Round 1,Rascal Jester,Crest Gaming Act,0 - 1,12.15,LeBlanc,Renekton,Wukong,Vi,Viego,Ahri,Viktor,Azir,Zeri,Kalista,Amumu,Braum,Poppy,Gwen,Trundle,Xin Zhao,Lee Sin,Gnar,Sejuani,Olaf,2,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT02_2962365,LJL,2,LJL_2022_Season_Summer_Playoffs,Round 1,Burning Core Toyama,Fukuoka SoftBank HAWKS gaming,0 - 3,12.15,Kalista,Yone,Ahri,Sivir,Yuumi,Darius,Azir,Zeri,Taliyah,Nilah,Nautilus,Rakan,Renekton,Gnar,Elise,Gwen,Wukong,Aatrox,Karthus,Sejuani,2,Mid,Bot,Support,Top,Jungle,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT02_2962358,LJL,2,LJL_2022_Season_Summer_Playoffs,Round 1,Burning Core Toyama,Fukuoka SoftBank HAWKS gaming,0 - 2,12.15,Kalista,Yone,Sivir,Zeri,Azir,Sylas,Ahri,Nautilus,Vi,Leona,Aphelios,Lissandra,Elise,Gnar,Morgana,Gwen,Jinx,Hecarim,Darius,Aatrox,2,Mid,Support,Bot,Jungle,Top,Support,Jungle,Mid,Bot,Top
ESPORTSTMNT02_2962348,LJL,1,LJL_2022_Season_Summer_Playoffs,Round 1,Fukuoka SoftBank HAWKS gaming,Burning Core Toyama,1 - 0,12.15,Sylas,Ahri,Vi,Sivir,Yuumi,Wukong,Azir,Elise,Yone,Kalista,Amumu,Renekton,Gnar,Nautilus,Aatrox,Rakan,Pyke,Ornn,Viego,Nilah,1,Mid,Bot,Support,Top,Jungle,Jungle,Mid,Top,Support,Bot
ESPORTSTMNT01_3094990,LJL,1,LJL_2022_Season_Summer_Season,Day 21,V3 Esports,Crest Gaming Act,1 - 0,12.14,Kalista,Taliyah,Wukong,Vi,Aphelios,LeBlanc,Sivir,Zeri,Azir,Yuumi,Xin Zhao,Jarvan IV,Renekton,Gwen,Ahri,Olaf,Alistar,Sylas,Ornn,Gangplank,1,Bot,Support,Jungle,Mid,Top,Bot,Mid,Jungle,Support,Top
ESPORTSTMNT01_3094984,LJL,2,LJL_2022_Season_Summer_Season,Day 21,Fukuoka SoftBank HAWKS gaming,Sengoku Gaming,0 - 1,12.14,Sylas,Gwen,Poppy,Ahri,Sivir,Vi,Wukong,Yuumi,Ornn,Kalista,Amumu,Zeri,Aatrox,Xin Zhao,Gnar,Ryze,Lee Sin,LeBlanc,Shyvana,Viktor,2,Jungle,Bot,Support,Mid,Top,Support,Top,Bot,Jungle,Mid
ESPORTSTMNT01_3094970,LJL,2,LJL_2022_Season_Summer_Season,Day 21,Rascal Jester,Burning Core Toyama,0 - 1,12.14,LeBlanc,Lucian,Taliyah,Kalista,Sylas,Sivir,Aphelios,Zeri,Ahri,Tahm Kench,Vi,Yuumi,Viktor,Wukong,Vex,Darius,Elise,Renekton,Zilean,Aatrox,2,Bot,Support,Jungle,Top,Mid,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT01_3094967,LJL,2,LJL_2022_Season_Summer_Season,Day 21,AXIZ,DetonatioN FocusMe,0 - 1,12.14,Gwen,Poppy,LeBlanc,Karthus,Kalista,Wukong,Azir,Lucian,Nami,Draven,Nautilus,Sylas,Renekton,Gnar,Vi,Xin Zhao,Trundle,Viego,Sejuani,Mordekaiser,2,Mid,Bot,Support,Jungle,Top,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT01_3094518,LJL,2,LJL_2022_Season_Summer_Season,Day 20,Burning Core Toyama,DetonatioN FocusMe,0 - 1,12.14,Lucian,Sylas,Kalista,Taliyah,Yuumi,Sivir,Vi,Tahm Kench,Gwen,Rakan,Fiora,Jinx,Ahri,Poppy,Azir,Wukong,Trundle,Ezreal,Viktor,Zoe,2,Jungle,Support,Top,Bot,Mid,Support,Top,Bot,Jungle,Mid
ESPORTSTMNT01_3094500,LJL,1,LJL_2022_Season_Summer_Season,Day 20,Rascal Jester,V3 Esports,1 - 0,12.14,Taliyah,Skarner,LeBlanc,Lucian,Wukong,Kalista,Sivir,Xin Zhao,Gnar,Yuumi,Vi,Zeri,Ahri,Alistar,Gwen,Sylas,Nautilus,Viktor,Ornn,Swain,1,Bot,Support,Jungle,Mid,Top,Jungle,Top,Bot,Support,Mid
ESPORTSTMNT01_3094494,LJL,1,LJL_2022_Season_Summer_Season,Day 20,Fukuoka SoftBank HAWKS gaming,Crest Gaming Act,1 - 0,12.14,Kalista,Ahri,Wukong,Azir,Gwen,Vi,Sivir,Zeri,Taliyah,LeBlanc,Yuumi,Alistar,Trundle,Rek'Sai,Lee Sin,Olaf,Renekton,Gnar,Poppy,Xin Zhao,1,Bot,Mid,Support,Top,Jungle,Bot,Mid,Support,Top,Jungle
ESPORTSTMNT01_3094483,LJL,1,LJL_2022_Season_Summer_Season,Day 20,Sengoku Gaming,AXIZ,1 - 0,12.14,Nautilus,Kalista,Poppy,Gwen,Rakan,Azir,Yuumi,Renekton,Taliyah,LeBlanc,Sivir,Aphelios,Wukong,Lissandra,Vi,Vex,Alistar,Ornn,Lee Sin,Gnar,1,Support,Mid,Bot,Top,Jungle,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT01_3083725,LJL,1,LJL_2022_Season_Summer_Season,Day 19,Burning Core Toyama,AXIZ,1 - 0,12.14,Lucian,Kalista,Gwen,Wukong,Viktor,LeBlanc,Sivir,Azir,Zeri,Vi,Ahri,Poppy,Darius,Yuumi,Sejuani,Gnar,Ornn,Fiora,Tahm Kench,Rakan,1,Bot,Jungle,Mid,Top,Support,Mid,Bot,Jungle,Top,Support
ESPORTSTMNT01_3083711,LJL,2,LJL_2022_Season_Summer_Season,Day 19,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,0 - 1,12.14,Lucian,Rell,Kalista,Azir,Yuumi,Wukong,Sivir,Lulu,Jarvan IV,Vi,Ahri,Kog'Maw,Rakan,Sylas,Nautilus,Gwen,Lissandra,Gnar,Leona,Tryndamere,2,Bot,Jungle,Mid,Top,Support,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT01_3083705,LJL,1,LJL_2022_Season_Summer_Season,Day 19,Sengoku Gaming,V3 Esports,1 - 0,12.14,Nautilus,Yone,Kalista,Sylas,Aphelios,LeBlanc,Yuumi,Wukong,Sivir,Vi,Zeri,Gnar,Gwen,Lulu,Ornn,Galio,Rakan,Azir,Sejuani,Swain,1,Support,Jungle,Bot,Mid,Top,Jungle,Bot,Top,Support,Mid
ESPORTSTMNT01_3083701,LJL,2,LJL_2022_Season_Summer_Season,Day 19,Rascal Jester,Crest Gaming Act,0 - 1,12.14,Taliyah,Ahri,Gwen,Zilean,Kalista,Vi,Sivir,Zeri,Wukong,Yuumi,Poppy,Alistar,Sylas,Akali,Ziggs,Lillia,Viktor,Syndra,Ornn,Olaf,2,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT01_3082988,LJL,1,LJL_2022_Season_Summer_Season,Day 18,Fukuoka SoftBank HAWKS gaming,AXIZ,1 - 0,12.14,Kalista,LeBlanc,Wukong,Gwen,Yuumi,Aatrox,Sivir,Ornn,Nautilus,Azir,Poppy,Draven,Rell,Ahri,Braum,Yone,Karthus,Rakan,Gnar,Yasuo,1,Bot,Mid,Jungle,Support,Top,Top,Support,Bot,Jungle,Mid
ESPORTSTMNT01_3082961,LJL,1,LJL_2022_Season_Summer_Season,Day 18,Sengoku Gaming,Rascal Jester,1 - 0,12.14,Kalista,Taliyah,Ahri,LeBlanc,Yuumi,Wukong,Sivir,Vi,Zeri,Lulu,Sylas,Leona,Gwen,Ryze,Trundle,Zoe,Orianna,Ornn,Xin Zhao,Aatrox,1,Bot,Support,Mid,Top,Jungle,Jungle,Bot,Support,Mid,Top
ESPORTSTMNT01_3082943,LJL,2,LJL_2022_Season_Summer_Season,Day 18,Crest Gaming Act,DetonatioN FocusMe,0 - 1,12.14,LeBlanc,Wukong,Ahri,Yuumi,Azir,Kalista,Taliyah,Lucian,Nami,Aphelios,Lulu,Orianna,Xin Zhao,Jarvan IV,Vi,Trundle,Hecarim,Rek'Sai,Gwen,Vladimir,2,Mid,Bot,Support,Jungle,Top,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT01_3082925,LJL,1,LJL_2022_Season_Summer_Season,Day 18,V3 Esports,Burning Core Toyama,1 - 0,12.14,Azir,Lucian,Sylas,Sivir,Taliyah,Gwen,Gnar,Zeri,Yuumi,Aphelios,Wukong,Sejuani,Swain,Vi,Galio,Skarner,Poppy,Nautilus,Viktor,Orianna,1,Top,Bot,Jungle,Support,Mid,Bot,Support,Top,Jungle,Mid
ESPORTSTMNT03_2930511,LJL,2,LJL_2022_Season_Summer_Season,Day 17,Burning Core Toyama,Sengoku Gaming,0 - 1,12.13,Lucian,Taliyah,Gwen,Yuumi,Kalista,Wukong,Sivir,Zeri,Lulu,Karma,Azir,Sylas,Darius,Gnar,Gangplank,Jarvan IV,Sejuani,Trundle,Ornn,Viego,2,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Top,Jungle
ESPORTSTMNT03_2930508,LJL,1,LJL_2022_Season_Summer_Season,Day 17,Fukuoka SoftBank HAWKS gaming,V3 Esports,1 - 0,12.13,Taliyah,Ahri,Zoe,Sylas,Sivir,Zeri,Azir,Aphelios,Wukong,Gwen,Jinx,Jax,Xin Zhao,Lissandra,Poppy,Swain,Seraphine,Vi,Rakan,Tahm Kench,1,Mid,Top,Bot,Jungle,Support,Bot,Jungle,Top,Mid,Support
ESPORTSTMNT03_2930502,LJL,1,LJL_2022_Season_Summer_Season,Day 17,DetonatioN FocusMe,Rascal Jester,1 - 0,12.13,Skarner,Taliyah,Vi,Gwen,Wukong,Kalista,Yuumi,Poppy,Sejuani,Sivir,Trundle,Yasuo,Sylas,Ahri,Swain,Ziggs,Azir,Gnar,LeBlanc,Gangplank,1,Support,Bot,Jungle,Top,Mid,Jungle,Support,Bot,Mid,Top
ESPORTSTMNT03_2930474,LJL,1,LJL_2022_Season_Summer_Season,Day 17,Crest Gaming Act,AXIZ,1 - 0,12.13,Azir,Kalista,Vi,Wukong,Poppy,Lucian,Taliyah,Gwen,Sivir,Zeri,Alistar,Rakan,Trundle,Sylas,Gnar,Viktor,Skarner,Xin Zhao,Akali,Zed,1,Mid,Bot,Support,Jungle,Top,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT03_2920219,LJL,2,LJL_2022_Season_Summer_Season,Day 16,DetonatioN FocusMe,Sengoku Gaming,0 - 1,12.13,Tahm Kench,Gwen,Sylas,Ahri,Kalista,Yuumi,Wukong,Lucian,Nami,Azir,Zeri,Poppy,Karma,LeBlanc,Lulu,Ryze,Yone,Renata Glasc,Gnar,Ornn,2,Jungle,Mid,Bot,Support,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT03_2920069,LJL,2,LJL_2022_Season_Summer_Season,Day 16,AXIZ,V3 Esports,0 - 1,12.13,Zoe,Azir,Gwen,Kalista,Camille,Yuumi,Zeri,Gnar,Wukong,Sejuani,Poppy,Sivir,Renata Glasc,Ahri,Lulu,Sylas,Tahm Kench,Alistar,Viktor,Taliyah,2,Bot,Top,Jungle,Support,Mid,Top,Jungle,Bot,Support,Mid
ESPORTSTMNT03_2920055,LJL,2,LJL_2022_Season_Summer_Season,Day 16,Burning Core Toyama,Crest Gaming Act,0 - 1,12.13,Gwen,Sylas,Viktor,Taliyah,Azir,Ahri,Kalista,Aphelios,Wukong,Nautilus,Shyvana,Tahm Kench,Poppy,Orianna,Trundle,Lissandra,Gnar,Akali,Gangplank,Swain,2,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT03_2920035,LJL,1,LJL_2022_Season_Summer_Season,Day 16,Fukuoka SoftBank HAWKS gaming,Rascal Jester,1 - 0,12.13,Lucian,Gwen,Kalista,Taliyah,Yuumi,Poppy,Sivir,Zeri,Wukong,Gnar,Ahri,Gangplank,Vi,Alistar,Skarner,Lulu,Sylas,Viego,Rell,Nautilus,1,Bot,Top,Mid,Jungle,Support,Bot,Jungle,Top,Mid,Support
ESPORTSTMNT03_2886045,LJL,2,LJL_2022_Season_Summer_Season,Day 15,Rascal Jester,AXIZ,0 - 1,12.13,Diana,Kalista,Sylas,Yuumi,Taliyah,Gangplank,Gnar,Zeri,Gwen,Lucian,Nami,Nautilus,Trundle,Poppy,Viktor,Skarner,Azir,Zilean,Vi,Wukong,2,Top,Bot,Support,Mid,Jungle,Bot,Top,Support,Mid,Jungle
ESPORTSTMNT03_2886027,LJL,1,LJL_2022_Season_Summer_Season,Day 15,Sengoku Gaming,Crest Gaming Act,1 - 0,12.13,Gwen,Sylas,Aphelios,Taliyah,Kalista,LeBlanc,Yuumi,Sivir,Wukong,Zeri,Poppy,Nautilus,Azir,Ahri,Gangplank,Lissandra,Gnar,Ornn,Ryze,Orianna,1,Support,Bot,Jungle,Top,Mid,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT03_2886009,LJL,1,LJL_2022_Season_Summer_Season,Day 15,DetonatioN FocusMe,V3 Esports,1 - 0,12.13,Sylas,Lucian,Swain,Kalista,Galio,Yuumi,Zeri,Sivir,Wukong,Alistar,Gwen,Jax,Poppy,Renata Glasc,Skarner,Rakan,Tahm Kench,Lissandra,Viego,Taliyah,1,Bot,Support,Top,Mid,Jungle,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT03_2886003,LJL,1,LJL_2022_Season_Summer_Season,Day 15,Fukuoka SoftBank HAWKS gaming,Burning Core Toyama,1 - 0,12.13,Sylas,Lucian,Taliyah,Kalista,Gragas,Yuumi,Sivir,Alistar,Draven,Ahri,Gwen,Azir,Wukong,Darius,Vi,Sejuani,Poppy,Nautilus,Skarner,Gangplank,1,Bot,Mid,Top,Support,Jungle,Support,Bot,Mid,Jungle,Top
ESPORTSTMNT03_2885199,LJL,1,LJL_2022_Season_Summer_Season,Day 14,Rascal Jester,V3 Esports,1 - 0,12.13,Sylas,Lucian,Taliyah,Kalista,Gwen,Yuumi,Sivir,Zeri,Trundle,Azir,Skarner,Ahri,Gangplank,Gnar,Ornn,Renata Glasc,Shyvana,Camille,Rakan,Nautilus,1,Bot,Mid,Jungle,Top,Support,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT03_2885172,LJL,1,LJL_2022_Season_Summer_Season,Day 14,Sengoku Gaming,AXIZ,1 - 0,12.13,Nidalee,Kalista,Vi,Zeri,Aphelios,Sivir,Wukong,Jinx,Poppy,Ezreal,Karma,Nautilus,Akali,Lissandra,Gwen,Azir,Gnar,Sylas,Ornn,Orianna,1,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Support,Top,Mid
